codigo_municipio;codigo_proyecto;codigo_recurso;año;trimestre;tipo_contraprestacion;valor_contraprestacion;cantidad_producida
5842;1;2;2023;1;REGALIAS;5781976,00;41311.62
5842;1;2;2023;2;REGALIAS;4375406,00;27677.7
5842;1;4;2023;1;REGALIAS;2329773,00;26229.6
5842;1;4;2023;2;REGALIAS;2742554,00;2733.6
5854;1;2;2023;1;REGALIAS;525375,00;2987.28
5854;1;2;2023;2;REGALIAS;728576,00;3667.68
5854;1;3;2023;1;REGALIAS;97029,00;1560
5854;1;4;2023;1;REGALIAS;1002500,00;8983.2
5854;1;4;2023;2;REGALIAS;1394804,00;1106.4
5856;1;7;2023;1;REGALIAS;3386938,00;1246
5856;1;1;2023;2;REGALIAS;5216319,00;18592
5858;1;5;2023;1;REGALIAS;1787197318,00;0.203321
5858;1;5;2023;1;REGALIAS;2877698531,00;0.316933
5858;1;5;2023;1;REGALIAS;2276896524,00;0.248205
5858;1;5;2023;2;REGALIAS;2362823271,00;0.254809
5858;1;5;2023;2;REGALIAS;3503950144,00;0.375625
5858;1;5;2023;2;REGALIAS;3800582835,00;0.408361
5858;1;6;2023;1;REGALIAS;1584624,00;0.014048
5858;1;6;2023;1;REGALIAS;2301553,00;0.020057
5858;1;6;2023;1;REGALIAS;2112569,00;0.019005
5858;1;6;2023;2;REGALIAS;1532455,00;0.014169
5858;1;6;2023;2;REGALIAS;2306279,00;0.020737
5858;1;6;2023;2;REGALIAS;2475766,00;0.021688
5861;1;8;2023;1;REGALIAS;20583932,00;310
5861;1;8;2023;2;REGALIAS;16173338,00;280
5861;1;7;2023;1;REGALIAS;1351288,00;4816
5861;1;2;2023;1;REGALIAS;5804819,00;14882.94
5861;1;2;2023;2;REGALIAS;6476981,00;35952.66
5861;1;4;2023;1;REGALIAS;8564704,00;41263.2
5861;1;4;2023;2;REGALIAS;10676115,00;98527.2
5885;1;4;2023;1;REGALIAS;1875100,00;16.8
5885;1;5;2023;1;REGALIAS;31660986,00;0.002928
5885;1;5;2023;1;REGALIAS;34995500,00;0.003546
5885;1;5;2023;1;REGALIAS;21216169,00;0.001781
5885;1;5;2023;2;REGALIAS;12570634,00;0.001025
5885;1;5;2023;2;REGALIAS;19519117,00;0.001419
5885;1;5;2023;2;REGALIAS;35974700,00;0.002579
5885;1;6;2023;1;REGALIAS;19697,00;0.000171
5885;1;6;2023;1;REGALIAS;32076,00;0.000298
5885;1;6;2023;1;REGALIAS;7511,00;0.000067
5885;1;6;2023;2;REGALIAS;4842,00;0.000045
5885;1;6;2023;2;REGALIAS;5633,00;0.000049
5885;1;6;2023;2;REGALIAS;8942,00;0.000079
5887;1;18;2023;1;REGALIAS;1206915,00;351
5887;1;18;2023;2;REGALIAS;1162617,00;300
5890;1;2;2023;1;REGALIAS;153523,00;635.04
5890;1;2;2023;2;REGALIAS;730465,00;3666.06
5890;1;4;2023;2;REGALIAS;214333,00;1699.2
5890;1;5;2023;1;REGALIAS;65555363,00;0.007432
5890;1;5;2023;1;REGALIAS;87263551,00;0.009646
5890;1;5;2023;1;REGALIAS;53673452,00;0.005851
5890;1;5;2023;2;REGALIAS;45379498,00;0.004928
5890;1;5;2023;2;REGALIAS;72215804,00;0.007762
5890;1;5;2023;2;REGALIAS;14792614,00;0.001589
5890;1;6;2023;1;REGALIAS;35538,00;0.000311
5890;1;6;2023;1;REGALIAS;56494,00;0.000491
5890;1;6;2023;1;REGALIAS;27112,00;0.000243
5890;1;6;2023;2;REGALIAS;29243,00;0.000268
5890;1;6;2023;2;REGALIAS;40191,00;0.000359
5890;1;6;2023;2;REGALIAS;10573,00;0.000091
5895;1;4;2023;2;REGALIAS;2818654,00;22358.4
5895;1;5;2023;1;REGALIAS;779918307,00;0.089963
5895;1;5;2023;1;REGALIAS;553779158,00;0.061373
5895;1;5;2023;1;REGALIAS;569025649,00;0.062299
5895;1;5;2023;2;REGALIAS;701665162,00;0.075769
5895;1;5;2023;2;REGALIAS;1035617731,00;0.111851
5895;1;5;2023;2;REGALIAS;726958380,00;0.089413
5895;1;6;2023;1;REGALIAS;1009653,00;0.009192
5895;1;6;2023;1;REGALIAS;19498551,00;0.217391
5895;1;6;2023;1;REGALIAS;67292,00;0.006129
5895;1;6;2023;2;REGALIAS;7879032,00;0.096866
5895;1;6;2023;2;REGALIAS;1615093,00;0.014376
5895;1;6;2023;2;REGALIAS;37787869,00;0.337495
8001;1;7;2023;1;REGALIAS;2183245,00;9072
8372;1;3;2023;1;REGALIAS;17996,00;2894
8421;1;9;2023;1;REGALIAS;136054,00;135
8421;1;9;2023;2;REGALIAS;211755,00;1848
8421;1;2;2023;1;REGALIAS;2313880,00;13206.24
8421;1;3;2023;2;REGALIAS;1000754,00;14246
8421;1;4;2023;1;REGALIAS;2175479,00;19564.8
8436;1;3;2023;1;REGALIAS;931556,00;152
8573;1;9;2023;1;REGALIAS;1677528,00;16536
8573;1;9;2023;2;REGALIAS;1896840,00;16554
8573;1;2;2023;1;REGALIAS;527369,00;2998.62
8606;1;2;2023;1;REGALIAS;14057368,00;79929.18
8606;1;2;2023;2;REGALIAS;8293293,00;41749.02
8606;1;3;2023;1;REGALIAS;66385,00;1044
8606;1;4;2023;1;REGALIAS;15793877,00;14150.4
8606;1;4;2023;2;REGALIAS;12067033,00;95719.2
8638;1;3;2023;2;REGALIAS;5886777,00;83794
8832;1;7;2023;1;REGALIAS;2077115,00;8631
8832;1;3;2023;1;REGALIAS;69704,00;11206
11001;1;7;2023;1;REGALIAS;20646219,00;85791
11001;1;1;2023;1;REGALIAS;14952887,00;53294
11001;1;2;2023;1;REGALIAS;310742,00;767.88
13001;1;1;2023;2;REGALIAS;1656505,00;5904
13001;1;2;2023;1;REGALIAS;38089085,00;216500.04
13001;1;2;2023;2;REGALIAS;7273516,00;36657.36
13001;1;4;2023;1;REGALIAS;20565716,00;184260
13001;1;4;2023;2;REGALIAS;4271775,00;33924
13006;1;5;2023;1;REGALIAS;194803811,00;0.022188
13006;1;5;2023;1;REGALIAS;397896055,00;0.043208
13006;1;5;2023;1;REGALIAS;405381381,00;0.044158
13006;1;5;2023;2;REGALIAS;421546925,00;0.045418
13006;1;5;2023;2;REGALIAS;581280299,00;0.062311
13006;1;5;2023;2;REGALIAS;379180484,00;0.004076
13006;1;6;2023;1;REGALIAS;24581,00;0.002256
13006;1;6;2023;1;REGALIAS;509442,00;0.004428
13006;1;6;2023;1;REGALIAS;521657,00;0.000469
13006;1;6;2023;2;REGALIAS;488841,00;0.004533
13006;1;6;2023;2;REGALIAS;671319,00;0.005911
13006;1;6;2023;2;REGALIAS;421503,00;0.003725
13042;1;5;2023;1;REGALIAS;97227343,00;0.011102
13042;1;5;2023;1;REGALIAS;121325101,00;0.013172
13042;1;5;2023;1;REGALIAS;90891019,00;0.009899
13042;1;5;2023;2;REGALIAS;267425827,00;0.028588
13042;1;5;2023;2;REGALIAS;162150924,00;0.017406
13042;1;5;2023;2;REGALIAS;90062363,00;0.009677
13042;1;6;2023;1;REGALIAS;36,00;0
13042;1;6;2023;1;REGALIAS;223,00;0.000002
13042;1;6;2023;1;REGALIAS;72803,00;0.000643
13042;1;6;2023;2;REGALIAS;213389,00;0.001996
13042;1;6;2023;2;REGALIAS;7861,00;0.000073
13042;1;6;2023;2;REGALIAS;16907170,00;0.150087
13062;1;13;2023;2;REGALIAS;8616,00;283.55
13074;1;5;2023;1;REGALIAS;15911430,00;0.001802
13074;1;5;2023;1;REGALIAS;14480037,00;0.001584
13074;1;5;2023;1;REGALIAS;37397195,00;0.004081
13074;1;5;2023;2;REGALIAS;64847209,00;0.006965
13074;1;5;2023;2;REGALIAS;199946661,00;0.021398
13074;1;5;2023;2;REGALIAS;70844327,00;0.007613
13074;1;6;2023;1;REGALIAS;23737,00;0.000207
13074;1;6;2023;1;REGALIAS;26772,00;0.000233
13074;1;6;2023;1;REGALIAS;77213,00;0.000704
13074;1;6;2023;2;REGALIAS;109661,00;0.001021
13074;1;6;2023;2;REGALIAS;372354,00;0.003338
13074;1;6;2023;2;REGALIAS;65849,00;0.000571
13212;1;5;2023;1;REGALIAS;476206214,00;0.054061
13212;1;5;2023;1;REGALIAS;191301144,00;0.021373
13212;1;5;2023;1;REGALIAS;309373750,00;0.033725
13212;1;5;2023;2;REGALIAS;234428309,00;0.025432
13212;1;5;2023;2;REGALIAS;487199971,00;0.052217
13212;1;5;2023;2;REGALIAS;449859848,00;0.048317
13212;1;6;2023;1;REGALIAS;487419,00;0.004368
13212;1;6;2023;1;REGALIAS;203713,00;0.000177
13212;1;6;2023;1;REGALIAS;314981,00;0.002844
13212;1;6;2023;2;REGALIAS;245716,00;0.002263
13212;1;6;2023;2;REGALIAS;442283,00;0.003944
13212;1;6;2023;2;REGALIAS;587391,00;0.005162
13222;1;2;2023;2;REGALIAS;8374,00;0
13222;1;4;2023;2;REGALIAS;4918,00;0
13300;1;5;2023;1;REGALIAS;14737867,00;0.001664
13300;1;5;2023;1;REGALIAS;36753385,00;0.003994
13300;1;5;2023;1;REGALIAS;34690393,00;0.003785
13300;1;5;2023;2;REGALIAS;18680756,00;0.001994
13300;1;5;2023;2;REGALIAS;22648508,00;0.002429
13300;1;5;2023;2;REGALIAS;16476859,00;0.001771
13300;1;6;2023;1;REGALIAS;620,00;0.000005
13300;1;6;2023;1;REGALIAS;7419,00;0.000064
13300;1;6;2023;1;REGALIAS;6551,00;0.000597
13300;1;6;2023;2;REGALIAS;33813,00;0.000316
13300;1;6;2023;2;REGALIAS;64917,00;0.000569
13300;1;6;2023;2;REGALIAS;15294,00;0.000135
13430;1;5;2023;1;REGALIAS;62402,00;0.000071
13430;1;5;2023;1;REGALIAS;104325,00;0.000015
13430;1;5;2023;1;REGALIAS;922343,00;0.000126
13430;1;5;2023;2;REGALIAS;37082245,00;0.004872
13430;1;5;2023;2;REGALIAS;224406,00;0.00003
13430;1;5;2023;2;REGALIAS;522856,00;0.000071
13430;1;6;2023;1;REGALIAS;828,00;0.000008
13430;1;6;2023;1;REGALIAS;232,00;0.000002
13430;1;6;2023;1;REGALIAS;1701,00;0.000017
13430;1;6;2023;2;REGALIAS;46864,00;0.000508
13430;1;6;2023;2;REGALIAS;207,00;0.000002
13430;1;6;2023;2;REGALIAS;945,00;0.00001
13440;1;5;2023;1;REGALIAS;106604,00;0.000015
13440;1;5;2023;1;REGALIAS;316678,00;0.000044
13440;1;5;2023;2;REGALIAS;3985509,00;0.000533
13440;1;5;2023;2;REGALIAS;5088037,00;0.000677
13440;1;5;2023;2;REGALIAS;2230784,00;0.0003
13440;1;6;2023;1;REGALIAS;237,00;0.000002
13440;1;6;2023;1;REGALIAS;662,00;0.000007
13440;1;6;2023;2;REGALIAS;304,00;0.000031
13440;1;6;2023;2;REGALIAS;4601,00;0.000049
13440;1;6;2023;2;REGALIAS;3783,00;0.00004
13458;1;5;2023;1;REGALIAS;337150905,00;0.038243
13458;1;5;2023;1;REGALIAS;549172528,00;0.060221
13458;1;5;2023;1;REGALIAS;1116996740,00;0.121878
13458;1;5;2023;2;REGALIAS;643975253,00;0.069339
13458;1;5;2023;2;REGALIAS;849310244,00;0.091153
13458;1;5;2023;2;REGALIAS;993741546,00;0.106825
13458;1;6;2023;1;REGALIAS;238753,00;0.002081
13458;1;6;2023;1;REGALIAS;7622,00;0.000066
13458;1;6;2023;1;REGALIAS;8245,00;0.000075
13458;1;6;2023;2;REGALIAS;6678928,00;0.066448
13458;1;6;2023;2;REGALIAS;1977783,00;0.001707
13458;1;6;2023;2;REGALIAS;12608,00;0.000112
13473;1;5;2023;1;REGALIAS;7084964,00;0.000799
13473;1;5;2023;1;REGALIAS;11992265,00;0.001302
13473;1;5;2023;1;REGALIAS;6391417,00;0.000694
13473;1;5;2023;2;REGALIAS;6591174,00;0.000703
13473;1;5;2023;2;REGALIAS;13606578,00;0.000146
13473;1;5;2023;2;REGALIAS;11880888,00;0.001277
13473;1;6;2023;1;REGALIAS;55,00;0
13473;1;6;2023;1;REGALIAS;90,00;0.000001
13473;1;6;2023;1;REGALIAS;56,00;0
13473;1;6;2023;2;REGALIAS;48,00;0
13473;1;6;2023;2;REGALIAS;258,00;0.000002
13473;1;6;2023;2;REGALIAS;95,00;0.000001
13490;1;5;2023;1;REGALIAS;267216334,00;0.030299
13490;1;5;2023;1;REGALIAS;360476221,00;0.039492
13490;1;5;2023;1;REGALIAS;574821212,00;0.062854
13490;1;5;2023;2;REGALIAS;369204064,00;0.039532
13490;1;5;2023;2;REGALIAS;908916360,00;0.097777
13490;1;5;2023;2;REGALIAS;223855528,00;0.024049
13490;1;6;2023;1;REGALIAS;64295237,00;0.558919
13490;1;6;2023;1;REGALIAS;31371305,00;0.272642
13490;1;6;2023;1;REGALIAS;1033641,00;0.009425
13490;1;6;2023;2;REGALIAS;72105375,00;0.671755
13490;1;6;2023;2;REGALIAS;36593713,00;0.315849
13490;1;6;2023;2;REGALIAS;6819752,00;0.060534
13600;1;5;2023;1;REGALIAS;132976050,00;0.000015
13600;1;5;2023;2;REGALIAS;74516557,00;0.000008
13600;1;6;2023;2;REGALIAS;34759920,00;0.0003
13600;1;6;2023;2;REGALIAS;11264760,00;0.0001
13655;1;5;2023;1;REGALIAS;3137557,00;0.000359
13655;1;5;2023;1;REGALIAS;84134562,00;0.009181
13655;1;5;2023;2;REGALIAS;87215546,00;0.009426
13655;1;5;2023;2;REGALIAS;217277337,00;0.023242
13655;1;5;2023;2;REGALIAS;104112513,00;0.011183
13655;1;6;2023;1;REGALIAS;3962,00;0.000037
13655;1;6;2023;1;REGALIAS;78296,00;0.000715
13655;1;6;2023;2;REGALIAS;90894,00;0.000838
13655;1;6;2023;2;REGALIAS;230114,00;0.000208
13655;1;6;2023;2;REGALIAS;127314,00;0.001113
13657;1;9;2023;1;REGALIAS;820576,00;8
13667;1;5;2023;1;REGALIAS;387414986,00;0.044498
13667;1;5;2023;1;REGALIAS;242427006,00;0.027356
13667;1;5;2023;1;REGALIAS;265803209,00;0.029583
13667;1;5;2023;2;REGALIAS;473751924,00;0.051777
13667;1;5;2023;2;REGALIAS;369394513,00;0.040168
13667;1;5;2023;2;REGALIAS;367413359,00;0.039436
13667;1;6;2023;1;REGALIAS;46196615,00;0.401627
13667;1;6;2023;1;REGALIAS;54077893,00;0.476153
13667;1;6;2023;1;REGALIAS;11689709,00;0.106377
13667;1;6;2023;2;REGALIAS;11199938,00;0.104622
13667;1;6;2023;2;REGALIAS;30531862,00;0.265799
13667;1;6;2023;2;REGALIAS;17584743,00;0.156067
13673;1;2;2023;1;REGALIAS;871,00;0
13673;1;4;2023;1;REGALIAS;8189,00;0
13688;1;5;2023;1;REGALIAS;376448,00;0.000041
13688;1;5;2023;2;REGALIAS;46478,00;0.000051
13744;1;5;2023;1;REGALIAS;5662563,00;0.000639
13744;1;5;2023;1;REGALIAS;12221063,00;0.001327
13744;1;5;2023;2;REGALIAS;11641497,00;0.000127
13744;1;5;2023;2;REGALIAS;8531327,00;0.00091
13744;1;5;2023;2;REGALIAS;12781266,00;0.001372
13836;1;9;2023;1;REGALIAS;108040446,00;1064994
13836;1;9;2023;2;REGALIAS;105086787,00;91702
13836;1;1;2023;1;REGALIAS;1189354,00;4788
13836;1;3;2023;2;REGALIAS;1756250,00;250
15001;1;8;2023;1;REGALIAS;69448647,00;1395
15001;1;8;2023;2;REGALIAS;152269097,00;5678
15001;1;2;2023;1;REGALIAS;2978009,00;16890.12
15092;1;8;2023;1;REGALIAS;149598953,00;6667
15092;1;8;2023;2;REGALIAS;105293048,00;43
15092;1;9;2023;1;COMPENSACIÓN;612,00;0
15092;1;9;2023;2;COMPENSACIÓN;690,00;0
15097;1;8;2023;1;REGALIAS;923946928,00;2037
15097;1;8;2023;2;REGALIAS;165957031,00;4672
15104;1;8;2023;2;REGALIAS;20025920,00;917
15114;1;9;2023;1;REGALIAS;8915146,00;8788
15180;1;8;2023;1;REGALIAS;1043567074,00;22518
15180;1;8;2023;2;REGALIAS;309891656,00;9276
15183;1;8;2023;1;REGALIAS;58045104,00;1482
15183;1;8;2023;2;REGALIAS;17888728,00;535
15187;1;8;2023;1;REGALIAS;456956852,00;10321
15187;1;8;2023;2;REGALIAS;280052616,00;8614
15187;1;1;2023;1;REGALIAS;244429,00;984
15187;1;1;2023;2;REGALIAS;65935,00;235
15215;1;8;2023;1;REGALIAS;416957700,00;14554
15215;1;8;2023;2;REGALIAS;357079240,00;13766
15215;1;9;2023;1;REGALIAS;82079,00;809
15215;1;9;2023;2;REGALIAS;9918866,00;86563
15224;1;3;2023;2;REGALIAS;2200100,00;31316
15224;1;4;2023;2;REGALIAS;9086,00;7207.2
15232;1;4;2023;1;REGALIAS;722,00;0
15238;1;9;2023;1;REGALIAS;1555319,00;15331
15238;1;3;2023;1;REGALIAS;290,00;4654
15238;1;3;2023;2;REGALIAS;2707408,00;38538
15272;1;9;2023;1;REGALIAS;19346315,00;190097
15272;1;9;2023;1;COMPENSACIÓN;13231676,00;0
15272;1;9;2023;2;REGALIAS;15111281,00;131841
15272;1;9;2023;2;COMPENSACIÓN;13381984,00;0
15296;1;8;2023;1;REGALIAS;339816449,00;9763
15296;1;8;2023;2;REGALIAS;164702495,00;625
15322;1;2;2023;1;REGALIAS;943006,00;7231.68
15322;1;4;2023;1;REGALIAS;1329903,00;16070.4
15325;1;22;2023;2;REGALIAS;3326107,00;1244
15325;1;2;2023;1;REGALIAS;328834,00;0
15325;1;4;2023;1;REGALIAS;463748,00;0
15362;1;8;2023;1;REGALIAS;46673357,00;2497
15362;1;8;2023;2;REGALIAS;16330900,00;748
15362;1;23;2023;1;REGALIAS;31001301,00;60976
15362;1;23;2023;2;REGALIAS;32155627,00;55995
15368;2;8;2023;1;REGALIAS;8590371,00;219
15368;2;8;2023;2;REGALIAS;26857698,00;804
15368;1;8;2023;1;REGALIAS;1448380204,00;30435
15368;1;8;2023;2;REGALIAS;655535631,00;16075
15403;1;8;2023;1;REGALIAS;711987896,00;15526
15403;1;8;2023;2;REGALIAS;614835160,00;16947
15407;1;9;2023;1;REGALIAS;458845,00;4523
15442;1;24;2023;1;REGALIAS;104237838,00;0
15442;1;24;2023;1;REGALIAS;278198868,00;0
15442;1;24;2023;2;REGALIAS;54612488,00;0
15442;1;24;2023;2;REGALIAS;19820105,00;0
15442;1;25;2023;1;REGALIAS;66486,00;0.0009816
15442;1;25;2023;1;REGALIAS;119999,00;0.0000426
15442;1;25;2023;2;REGALIAS;17829,00;0.0000018
15442;1;26;2023;1;REGALIAS;5684438,00;0.0011064
15442;1;26;2023;1;REGALIAS;1168646,00;0.0018278
15442;1;26;2023;1;REGALIAS;336327,00;0.0004946
15442;1;26;2023;2;REGALIAS;617074,00;0.001189
15442;1;26;2023;2;REGALIAS;34053,00;0.0004734
15442;1;27;2023;1;REGALIAS;176805197,00;0.0021602
15442;1;27;2023;1;REGALIAS;871870594,00;0.0036274
15442;1;27;2023;1;REGALIAS;501872969,00;0.0013318
15442;1;27;2023;2;REGALIAS;629252859,00;0.0021986
15442;1;27;2023;2;REGALIAS;560107909,00;0.001179
15442;1;27;2023;2;REGALIAS;830752999,00;0.0022196
15464;1;8;2023;1;REGALIAS;314083106,00;6654
15464;1;8;2023;2;REGALIAS;762166305,00;2379
15466;1;8;2023;1;REGALIAS;53099344,00;284
15466;1;8;2023;2;REGALIAS;95651783,00;4381
15469;1;9;2023;1;REGALIAS;645175,00;6348
15469;1;9;2023;2;REGALIAS;364,00;3167
15476;1;8;2023;1;REGALIAS;249585622,00;13352
15476;1;8;2023;2;REGALIAS;62442591,00;286
15480;1;26;2023;2;REGALIAS;4317912,00;0
15480;1;27;2023;2;REGALIAS;99852,00;0
15491;1;9;2023;1;REGALIAS;54814180,00;540323
15491;1;9;2023;1;COMPENSACIÓN;456512,00;0
15491;1;9;2023;2;REGALIAS;16784971,00;146449
15491;1;9;2023;2;COMPENSACIÓN;575,00;0
15500;1;1;2023;1;REGALIAS;5119,00;1974
15500;1;1;2023;2;REGALIAS;3705,00;132
15516;1;8;2023;1;REGALIAS;341890449,00;18288
15516;1;8;2023;2;REGALIAS;608061579,00;24454
15516;1;23;2023;1;REGALIAS;14834895,00;28782
15516;1;23;2023;2;REGALIAS;20962319,00;37682
15516;1;2;2023;1;REGALIAS;39262,00;197.64
15516;1;3;2023;1;REGALIAS;316,00;5074
15516;1;4;2023;1;REGALIAS;104,00;926.4
15531;1;4;2023;1;REGALIAS;4831286,00;43286.4
15531;1;27;2023;2;REGALIAS;14058529,00;0.0000204
15537;1;8;2023;1;REGALIAS;31817244,00;1564
15537;1;8;2023;2;REGALIAS;31820536,00;1457
15537;3;22;2023;1;REGALIAS;238221519,00;8241
15537;3;22;2023;1;COMPENSACIÓN;490736329,00;0
15537;2;22;2023;2;REGALIAS;228965677,00;85663
15537;2;22;2023;2;COMPENSACIÓN;471669294,00;0
15542;1;9;2023;1;REGALIAS;40579,00;400
15542;1;9;2023;2;REGALIAS;45835,00;400
15542;1;1;2023;1;REGALIAS;224459,00;800
15572;1;2;2023;1;REGALIAS;1328100,00;7550.82
15572;1;2;2023;2;REGALIAS;305613,00;1539
15572;1;3;2023;1;REGALIAS;1060000,00;17028
15572;1;3;2023;2;REGALIAS;2535665,00;4572
15572;1;4;2023;1;REGALIAS;1560800,00;13984.8
15580;1;24;2023;1;REGALIAS;2219959,00;0
15580;1;24;2023;2;REGALIAS;22364,00;0
15580;1;24;2023;2;REGALIAS;10484,00;0
15580;1;27;2023;1;REGALIAS;3755219,00;0.0000222
15580;1;27;2023;1;REGALIAS;34452,00;0
15580;1;27;2023;2;REGALIAS;27618,00;0.000006
15580;1;27;2023;2;REGALIAS;271298,00;0.0000038
15580;1;27;2023;2;REGALIAS;1558,00;0.0000014
15600;1;8;2023;1;REGALIAS;2579075618,00;61155
15600;1;8;2023;2;REGALIAS;677758164,00;16757
15621;1;9;2023;1;REGALIAS;9739,00;76
15632;1;8;2023;1;REGALIAS;350940484,00;861
15632;1;8;2023;2;REGALIAS;283936304,00;6975
15638;1;1;2023;1;REGALIAS;952,00;339
15646;1;8;2023;1;REGALIAS;5175931844,00;13675
15646;1;8;2023;2;REGALIAS;540707903,00;16181
15646;1;3;2023;1;REGALIAS;1777,00;2856
15646;1;3;2023;2;REGALIAS;312,00;444
15646;1;4;2023;1;REGALIAS;7038320,00;63060
15646;1;4;2023;2;REGALIAS;1069500,00;8481.6
15673;1;8;2023;1;REGALIAS;614372636,00;14365
15673;1;8;2023;2;REGALIAS;68555861,00;2052
15681;1;24;2023;1;REGALIAS;22443074,00;0
15681;1;24;2023;1;REGALIAS;23265159,00;0
15681;1;24;2023;2;REGALIAS;229229,00;0
15681;1;24;2023;2;REGALIAS;1094477,00;0
15681;1;26;2023;1;REGALIAS;1638,00;0.0000036
15681;1;26;2023;2;REGALIAS;819461,00;0.0000786
15681;1;27;2023;1;REGALIAS;38057684,00;0.0000744
15681;1;27;2023;1;REGALIAS;73040309,00;0.0001638
15681;1;27;2023;1;REGALIAS;11467642,00;0.0001086
15681;1;27;2023;2;REGALIAS;2618331,00;0.000125
15681;1;27;2023;2;REGALIAS;51398424,00;0.000044
15693;1;9;2023;2;REGALIAS;3421496,00;2986
15693;1;2;2023;1;REGALIAS;135618,00;771.12
15720;2;8;2023;1;REGALIAS;279892550,00;7144
15720;2;8;2023;2;REGALIAS;268090046,00;8025
15723;2;8;2023;1;REGALIAS;91824226,00;2344
15723;2;8;2023;2;REGALIAS;67248804,00;2013
15723;1;8;2023;1;REGALIAS;379556684,00;8513
15723;1;8;2023;2;REGALIAS;574618389,00;14924
15755;2;8;2023;1;REGALIAS;92426506,00;2359
15755;2;8;2023;2;REGALIAS;43622244,00;1306
15755;1;8;2023;1;REGALIAS;4097228193,00;89738
15755;1;8;2023;2;REGALIAS;2266825497,00;5909
15757;2;8;2023;1;REGALIAS;303210985,00;7739
15757;2;8;2023;2;REGALIAS;224010687,00;6705
15757;1;8;2023;1;REGALIAS;1772126021,00;4124
15757;1;8;2023;2;REGALIAS;1189962422,00;32582
15759;1;8;2023;1;REGALIAS;574522642,00;17162
15759;1;8;2023;2;REGALIAS;967417195,00;31561
15759;1;7;2023;1;REGALIAS;275148,00;111
15759;1;7;2023;2;REGALIAS;59802,00;230
15759;1;1;2023;1;REGALIAS;31929,00;1142
15759;1;1;2023;2;REGALIAS;3470915,00;12371
15759;1;13;2023;2;REGALIAS;24275,00;190.8
15762;1;4;2023;1;REGALIAS;19278,00;1788
15790;1;8;2023;1;REGALIAS;845342974,00;35653
15790;1;8;2023;2;REGALIAS;727389097,00;28635
15806;1;9;2023;1;REGALIAS;5021715,00;49501
15806;1;9;2023;1;COMPENSACIÓN;45999729,00;0
15806;1;9;2023;2;REGALIAS;50219609,00;438187
15806;1;9;2023;2;COMPENSACIÓN;49007318,00;0
15820;1;8;2023;1;REGALIAS;819484332,00;31117
15820;1;8;2023;2;REGALIAS;775535851,00;22889
15837;1;8;2023;1;REGALIAS;333018905,00;12523
15837;1;8;2023;2;REGALIAS;416070972,00;9383
15842;1;8;2023;1;REGALIAS;26321935,00;1408
15842;1;8;2023;2;REGALIAS;191665029,00;8781
17001;1;1;2023;1;REGALIAS;1141934,00;407
17001;1;2;2023;1;REGALIAS;1446700,00;6552.9
17001;1;2;2023;2;REGALIAS;1169304,00;5861.16
17001;1;15;2023;1;REGALIAS;63282,00;22857
17001;1;3;2023;1;REGALIAS;88308,00;1258
17001;1;4;2023;1;REGALIAS;1317588,00;9511.2
17001;1;4;2023;2;REGALIAS;734776,00;5788.8
17001;1;5;2023;1;REGALIAS;4803040,00;0.000547
17001;1;5;2023;2;REGALIAS;2914615,00;0.000313
17001;1;6;2023;1;REGALIAS;122,00;0.000001
17001;1;6;2023;2;REGALIAS;201,00;0.000002
17013;1;2;2023;2;REGALIAS;378767,00;2065.5
17013;1;4;2023;2;REGALIAS;2017969,00;17335.2
17042;1;5;2023;2;REGALIAS;462244,00;0.00005
17088;1;2;2023;1;REGALIAS;101431,00;0
17088;1;4;2023;1;REGALIAS;177137,00;0
17174;1;5;2023;1;REGALIAS;18059254,00;0.002041
17174;1;5;2023;1;REGALIAS;24203157,00;0.002678
17174;1;5;2023;1;REGALIAS;26025790,00;0.002827
17174;1;5;2023;2;REGALIAS;3850748,00;0.00042
17174;1;5;2023;2;REGALIAS;16132601,00;0.001761
17174;1;5;2023;2;REGALIAS;15297973,00;0.000166
17174;1;6;2023;1;REGALIAS;34593,00;0.000301
17174;1;6;2023;1;REGALIAS;12952,00;0.000113
17174;1;6;2023;1;REGALIAS;51268,00;0.000448
17174;1;6;2023;2;REGALIAS;539,00;0.000005
17174;1;6;2023;2;REGALIAS;2936,00;0.000268
17174;1;6;2023;2;REGALIAS;21829,00;0.000199
17272;1;2;2023;1;REGALIAS;1800015,00;10230.3
17272;1;2;2023;2;REGALIAS;2514644,00;8869.5
17272;1;4;2023;1;REGALIAS;1692014,00;15156
17272;1;4;2023;2;REGALIAS;2128463,00;13137.6
17380;1;2;2023;1;REGALIAS;658713,00;3745.44
17380;1;2;2023;2;REGALIAS;8462859,00;42831.18
17380;1;4;2023;1;REGALIAS;1276663,00;11438.4
17380;1;4;2023;2;REGALIAS;2629328,00;20968.8
17380;1;5;2023;1;REGALIAS;4888540,00;0.000636
17380;1;5;2023;1;REGALIAS;8896487,00;0.001133
17380;1;6;2023;1;REGALIAS;7469,00;0.000086
17380;1;6;2023;1;REGALIAS;14416,00;0.00016
17388;1;11;2023;1;REGALIAS;464196,00;404
17388;1;18;2023;1;REGALIAS;1360122,00;397
17442;1;5;2023;1;REGALIAS;761761249,00;0.091359
17442;1;5;2023;1;REGALIAS;988057174,00;0.109155
17442;1;5;2023;1;REGALIAS;1338639817,00;0.147402
